Yemen, 31349, 1988.64
Austria, 401, 1568.93
Georgia, 22431, 1716.38
Bahamas, 17568, 420.486
Bulgaria, 22559, 226.205
Antigua & Deps, 19413, 1499.93
Dominica, 21592, 278.07
Italy, 32028, 918.184
Aruba, 4795, 1221.72
Chile, 4840, 1044.26
Argentina, 24936, 280.925
Kosovo, 15007, 1832.93
Bangladesh, 11555, 243.392
Dominica, 5900, 982.134
Tajikistan, 5981, 1087.56
Armenia, 6270, 1103.84
Bahrain, 12346, 1186.19
Bhutan, 25680, 812.207
Afghanistan, 23251, 1328
Slovakia, 17427, 1441.94
Italy, 20794, 1601.36
Nepal, 22673, 213.33
Argentina, 2776, 1461
Mongolia, 10077, 133.771
Colombia, 17217, 1579.61
Bhutan, 6580, 1241.88
Taiwan, 22683, 431.418
Armenia, 14806, 941.687
Brazil, 32798, 1102.08
Afghanistan, 30754, 1498.96
Spain, 13404, 1285.92
Taiwan, 5012, 1023.43
India, 5208, 1219.47
Bulgaria, 31107, 1341.42
Iraq, 31631, 1805.84
China, 7843, 321.372
Benin, 14975, 1535.46
Bangladesh, 1981, 1441.69
Moldova, 21586, 939.622
Belarus, 673, 274.973
Ukraine, 20918, 1393.53
Brazil, 32815, 1828.37
Burkina, 25104, 1072.32
Ukraine, 9882, 1495.14
Guinea-Bissau, 31616, 1223.73
Cuba, 7978, 604.322
Kosovo, 16246, 1095.28
Comoros, 25893, 1085.01
Tajikistan, 27851, 1498.72
Vietnam, 944, 1483.96
Madagascar, 27030, 113.851
Bulgaria, 20158, 1236.3
Kuwait, 15930, 1725.07
Moldova, 18287, 485.53
Moldova, 2137, 785.971
Eswatini, 5734, 1924.94
South Africa, 18358, 899.418
Algeria, 26367, 721.17
Bahamas, 16426, 288.941
Japan, 1145, 1275.04
Brazil, 21302, 1855.82
Taiwan, 30299, 1739.82
Aruba, 30943, 1688.08
Armenia, 3022, 295.683
Oman, 13006, 1033.64
Nepal, 23966, 426.256
Liberia, 17899, 1864.08
South Africa, 23828, 1729.56
Tajikistan, 1525, 1911.57
Comoros, 6654, 1651.16
Serbia, 23489, 712.91
France, 5227, 1706.3
Italy, 14875, 1798.67
Trinidad & Tobago, 16141, 54.6379
Cuba, 16011, 1705.15
Benin, 23874, 1751.73
Japan, 4714, 176.648
Bhutan, 13357, 810.385
Vanuatu, 5643, 757.791
Burkina, 10351, 45.2245
Austria, 17115, 174.948
Colombia, 27220, 949.947
Guinea-Bissau, 21200, 1167.37
Djibouti, 20628, 1415.52
Italy, 27261, 1622.79
Vietnam, 1537, 1086.41
Tajikistan, 4253, 1805.23
Yemen, 18608, 987.297
Vietnam, 30976, 1039.16
South Africa, 14718, 956.809
Indonesia, 25110, 304.367
Marshall Islands, 12548, 870.206
Italy, 19336, 986.203
Russian Federation, 19287, 860.974
Bulgaria, 29100, 230.821
India, 28200, 872.088
Moldova, 3247, 365.585
Djibouti, 1305, 228.027
South Africa, 9161, 285.358
South Africa, 7788, 736.474
Iceland, 9179, 1913.88
Gambia, 1615, 1457.36
Bahamas, 9791, 300.905
Armenia, 2420, 658.252
India, 16321, 516.625
Bangladesh, 14266, 314.874
Vietnam, 6382, 91.5629
Trinidad & Tobago, 26126, 1756.71
Marshall Islands, 18489, 537.638
Bangladesh, 23247, 882.656
Myanmar, 15284, 47.3501
Mongolia, 4694, 1219.84
Russian Federation, 17220, 1901.86
Australia, 29045, 521.362
Trinidad & Tobago, 19866, 1421.29
Ethiopia, 6668, 1708.91
Albania, 31067, 1138.64
Ukraine, 31231, 754.208
Israel, 2363, 1272.68
Bahrain, 10036, 1877.56
Benin, 25849, 855.751
Azerbaijan, 15207, 1472.24
India, 27255, 1903.74
Colombia, 14575, 1524.47
Slovenia, 14698, 218.492
San Marino, 7629, 538.974
Madagascar, 10584, 1892.69
Georgia, 15513, 173.247
Algeria, 3285, 1694.7
Canada, 19246, 1964.78
Kuwait, 5700, 501.26
Indonesia, 25891, 709.509
Canada, 29063, 671.066
Argentina, 5224, 997.803
Belarus, 17251, 468.768
Barbados, 23729, 848.099
Bhutan, 2690, 1161.66
Liberia, 22126, 1044.14
China, 10067, 1171.31
Chile, 11383, 1970.3
Angola, 26437, 331.818
Taiwan, 23495, 912.111
Marshall Islands, 9482, 988.511
Myanmar, 30416, 194.807
Oman, 13021, 980.92
Nicaragua, 30284, 1323.08
Japan, 9482, 855.691
Cuba, 24479, 1161.78
Japan, 555, 676.289
Azerbaijan, 19745, 1025.62
Nicaragua, 11211, 1974.74
Uruguay, 16106, 1503.4
Georgia, 19831, 760.706
San Marino, 6900, 1604.33
Angola, 6501, 1599.96
Ukraine, 31155, 370.747
Algeria, 24885, 1837.6
Spain, 22644, 1269.03
Chile, 32381, 1764.18
Argentina, 7449, 1900.76
Chile, 21014, 1094.73
San Marino, 3860, 697.788
Liberia, 12913, 1030.42
Bangladesh, 6064, 351.981
Taiwan, 16466, 1851.94
Eswatini, 20481, 1218.38
Kosovo, 5830, 53.9698
Georgia, 11548, 333.944
Bangladesh, 30260, 942.477
Angola, 2913, 490.935
Azerbaijan, 13265, 991.062
Israel, 32756, 178.409
Kosovo, 11750, 133.832
Bahrain, 17356, 1797.95
Israel, 6820, 1687.84
Gambia, 19925, 827.329
Bahrain, 2685, 1228.52
Taiwan, 23055, 313.052
Uruguay, 14395, 507.94
Italy, 14788, 125.451
Oman, 4167, 1199.25
Armenia, 27935, 265.863
Yemen, 1510, 789.797
Uruguay, 16585, 1063.39
Guatemala, 10323, 730.219
Italy, 2651, 503.203
Israel, 17145, 943.448
Georgia, 13512, 1818.17
Djibouti, 31553, 728.032
Serbia, 10758, 374.452
China, 9138, 967.984
Russian Federation, 22946, 117.131
Spain, 12108, 174.401
Serbia, 13315, 1252.03
Vietnam, 8554, 1448.68
France, 139, 1663.06
Nepal, 21908, 1724.64
Argentina, 2258, 1883.52
China, 22527, 1936.11
Canada, 15789, 1464.83
Barbados, 4784, 612.642
China, 19147, 697.241
Antigua & Deps, 7296, 634.627
Bahrain, 5118, 1443.21
Bangladesh, 20083, 1078.15
Antigua & Deps, 25496, 1267.88
Armenia, 14618, 314.266
Mongolia, 13150, 1315.43
Ethiopia, 30461, 55.4881
Nepal, 504, 232.947
Barbados, 31298, 482.372
Afghanistan, 9460, 257.118
Kosovo, 8965, 250.559
Armenia, 2993, 1628.5
Tajikistan, 31011, 628.675
Armenia, 457, 76.9265
Slovakia, 8037, 305.096
Germany, 16342, 1112.65
China, 20298, 551.789
Trinidad & Tobago, 4005, 1631.6
South Africa, 13286, 294.104
Bangladesh, 1338, 1957.31
China, 8079, 689.164
Russian Federation, 24617, 1135.97
Japan, 11085, 106.989
San Marino, 8499, 305.764
Serbia, 8262, 399.109
Dominica, 20013, 1977.95
Moldova, 27301, 1097.16
Guatemala, 21139, 1575.97
India, 4774, 1096.8
Bhutan, 30044, 930.634
Dominica, 9166, 490.51
Bhutan, 3300, 1528.54
Afghanistan, 21369, 253.231
Afghanistan, 32781, 192.378
Costa Rica, 28485, 878.89
Germany, 20450, 1838.09
Indonesia, 28932, 1068.92
Gambia, 26467, 167.963
Ukraine, 22837, 407.551
Bangladesh, 22333, 1647.94
India, 29241, 1940.73
Bulgaria, 422, 539.885
Australia, 11710, 1903.07
Dominica, 7823, 1115.5
Barbados, 15131, 484.073
Denmark, 31460, 364.613
Comoros, 4229, 580.94
Angola, 30107, 219.828
Benin, 14960, 109.539
Guinea-Bissau, 5059, 861.885
Yemen, 11132, 519.844
Tajikistan, 8392, 977.944
China, 19629, 184.908
Benin, 17065, 1631.66
Bahrain, 242, 1630.57
Djibouti, 16861, 320.826
Cuba, 32797, 1561.94
Ethiopia, 4878, 1927.79
Vietnam, 11484, 1337.11
Dominica, 1277, 1677.03
Uruguay, 9812, 540.067
Taiwan, 24352, 1702.41
Eswatini, 8549, 458.808
Mongolia, 19940, 673.617
Canada, 24275, 1055.07
Burkina, 16280, 119.864
Angola, 10932, 1789.93
Afghanistan, 24930, 863.221
Argentina, 1787, 254.931
Belarus, 19931, 184.908
Chile, 17917, 815.122
Ethiopia, 18200, 956.323
Colombia, 15159, 1131.72
Djibouti, 5203, 1262.9
Cuba, 6090, 839.172
Antigua & Deps, 24434, 1507.34
Australia, 21860, 1401.18
Germany, 18703, 77.7767
Iceland, 3466, 228.027
Albania, 27108, 395.283
Georgia, 5252, 358.722
Bhutan, 11929, 1865.96
Ethiopia, 30298, 1948.86
Guinea-Bissau, 30568, 1165.18
Congo, 22947, 764.472
Dominica, 14103, 579.482
Denmark, 7954, 1067.64
Nepal, 1335, 1582.41
Guinea-Bissau, 9736, 1714.56
Serbia, 17829, 1459.55
Aruba, 15763, 391.76
Canada, 15302, 396.315
Israel, 18079, 1342.09
Slovenia, 10737, 1091.88
Georgia, 14159, 1955.36
Vanuatu, 3587, 1604.88
Nepal, 22694, 1325.69
South Africa, 12823, 255.478
Mongolia, 3864, 654.608
Georgia, 13520, 486.259
San Marino, 5014, 207.804
Cuba, 28350, 497.069
France, 1581, 1363.04
Ethiopia, 17088, 340.017
Japan, 1108, 1331.52
Dominica, 1395, 41.034
Marshall Islands, 15489, 261.065
Indonesia, 19472, 422.976
Oman, 9624, 507.029
Chile, 11589, 1658.69
Bangladesh, 23629, 1461.37
Bangladesh, 24296, 43.0988
Algeria, 413, 1108.34
Albania, 12704, 346.333
Aruba, 7385, 1704.48
Spain, 18386, 1086.35
Nicaragua, 18697, 1809.48
Burkina, 5998, 1245.83
Trinidad & Tobago, 10375, 275.702
Italy, 24186, 209.018
Afghanistan, 2846, 681.633
Mongolia, 16491, 1826.25
China, 12832, 748.256
Brazil, 22183, 731.98
Denmark, 31522, 661.106
Oman, 10440, 701.857
Bahrain, 17762, 12.1863
Bangladesh, 20857, 1637.98
Bhutan, 28427, 407.611
Kosovo, 6916, 934.885
Costa Rica, 7881, 846.217
Vanuatu, 10980, 1668.83
Italy, 878, 1335.17
Brazil, 30213, 546.262
Bangladesh, 5788, 1701.2
Serbia, 16237, 1794.48
Serbia, 4265, 903.183
Colombia, 24957, 1765.39
Burkina, 27451, 1940.73
Vanuatu, 9762, 269.689
Ukraine, 23886, 961.243
China, 3195, 1890.62
Kosovo, 30375, 90.4089
Congo, 6879, 1360.68
Vietnam, 14803, 1234.54
Colombia, 21072, 1271.95
Austria, 6993, 1449.71
Israel, 5310, 117.009
Congo, 29048, 773.521
Burkina, 24996, 1237.88
Serbia, 29735, 676.836
Bahrain, 17630, 92.7775
Kuwait, 15479, 1334.93
Ukraine, 16856, 1606.76
Denmark, 5084, 1473.27
Trinidad & Tobago, 31065, 520.573
Marshall Islands, 8050, 1687.72
Belarus, 21149, 456.075
Azerbaijan, 24439, 1166.46
Colombia, 8319, 1882.06
Gambia, 25625, 690.865
India, 8660, 1809.73
Afghanistan, 20510, 327.688
Liberia, 26711, 210.537
India, 5914, 126.787
Antigua & Deps, 13224, 85.1253
Yemen, 10275, 1043.78
Liberia, 13910, 1158.38
Spain, 14157, 1257.25
Slovenia, 6378, 692.687
Guatemala, 26447, 249.466
Austria, 29537, 283.293
Antigua & Deps, 543, 15.2837
France, 28588, 1847.75
Bulgaria, 2669, 1439.69
Japan, 26625, 388.784
Dominica, 2367, 670.884
Yemen, 10784, 967.316
Albania, 25114, 1417.34
Barbados, 9444, 431.418
Afghanistan, 32135, 1142.53
Ethiopia, 14258, 463.849
Cuba, 3275, 1267.7
Moldova, 13212, 959.299
Guatemala, 23340, 1633.48
Tajikistan, 27747, 686.006
Israel, 24607, 203.066
Liberia, 2962, 397.105
Congo, 25385, 1704.6
Chile, 16999, 589.26
Brazil, 19814, 1569.78
South Africa, 1867, 1269.76
Antigua & Deps, 3560, 1642.41
Italy, 20994, 1847.56
Uruguay, 3440, 1601.48
Armenia, 21983, 680.054
Belarus, 25394, 1094.67
Vanuatu, 7071, 1167.43
Iraq, 8090, 160.068
Indonesia, 9397, 53.9091
Russian Federation, 25432, 881.137
Cuba, 32817, 345.908
Indonesia, 26646, 68.7277
Israel, 32131, 508.001
Azerbaijan, 28066, 953.044
Uruguay, 974, 925.229
Benin, 31098, 447.998
Guatemala, 5253, 941.991
Algeria, 20471, 407.976
Spain, 13961, 1042.93
Comoros, 21900, 409.737
Iraq, 765, 1032.06
Austria, 27598, 494.64
Slovenia, 24463, 1132.87
Ethiopia, 12619, 609.727
Benin, 10730, 357.325
Germany, 7252, 593.329
Yemen, 18052, 254.689
Benin, 2112, 1103.9
Vietnam, 14604, 1805.05
China, 18910, 46.4998
Japan, 14111, 1646.97
Gambia, 2822, 918.487
Marshall Islands, 5655, 537.152
Mongolia, 22160, 1796.43
Kuwait, 6916, 1321.99
Austria, 13591, 1759.93
Cuba, 8245, 494.033
Tajikistan, 20558, 852.958
Uruguay, 17889, 187.519
Austria, 5593, 1373.79
France, 3009, 1906.96
Austria, 5091, 1309.78
Gambia, 20427, 1573.78
Algeria, 6376, 869.416
Liberia, 21058, 1796.49
Moldova, 19823, 1150.36
Canada, 6617, 819.13
Bhutan, 22949, 1569.23
Vietnam, 29349, 677.929
Spain, 534, 503.628
Aruba, 22786, 435.366
Iceland, 19966, 1769.04
Nicaragua, 32191, 1730.05
Iceland, 3813, 450.124
India, 17203, 1785.01
Kosovo, 21631, 809.049
France, 11010, 1619.39
Albania, 18695, 278.01
Eswatini, 15028, 819.737
Cuba, 29081, 941.383
Bulgaria, 29053, 1026.17
Angola, 11049, 90.6519
Taiwan, 5052, 505.693
Benin, 18481, 463.606
Chile, 24857, 233.736
South Africa, 15402, 744.309
Moldova, 20562, 1812.46
Barbados, 6507, 444.84
Liberia, 14353, 1857.71
Congo, 6919, 58.0996
Guatemala, 28262, 1811.18
Eswatini, 22456, 603.289
India, 28850, 1996.36
Kosovo, 23557, 1155.04
Austria, 9263, 560.959
Russian Federation, 6429, 692.018
Indonesia, 17237, 1829.77
Denmark, 8991, 35.5074
Bahamas, 9927, 1546.45
Vanuatu, 29893, 861.642
Guatemala, 22681, 1047.79
Slovenia, 10161, 82.8175
Afghanistan, 22275, 1377.07
Tajikistan, 6089, 1436.96
Guinea-Bissau, 10211, 1154.67
Moldova, 3429, 701.432
Kuwait, 28824, 1271.1
Austria, 7486, 1546.52
Comoros, 15898, 1921.17
India, 15966, 1818.05
Gambia, 5995, 213.573
Trinidad & Tobago, 30080, 1021.06
Iceland, 26783, 1120.85
Afghanistan, 12963, 1296.36
Azerbaijan, 24375, 322.951
Costa Rica, 26813, 1020.94
Antigua & Deps, 139, 722.445
India, 20685, 1124.73
Slovakia, 10597, 234.283
Armenia, 196, 1837.97
Madagascar, 21036, 1814.77
Denmark, 21492, 1418.61
China, 29991, 1064.73
Eswatini, 26126, 1291.93
Uruguay, 23745, 1384.73
Afghanistan, 25302, 85.9755
Armenia, 32214, 768.055
San Marino, 31757, 126.848
Indonesia, 26227, 1087.32
Guatemala, 17481, 1078.88
Nepal, 17293, 1445.09
Georgia, 18611, 1908.36
Slovenia, 8343, 1326.24
Madagascar, 23778, 1317.8
Russian Federation, 23046, 1436.41
Mongolia, 29509, 1884.97
Georgia, 22562, 733.923
France, 25061, 1003.21
Slovakia, 6579, 743.276
Slovakia, 26210, 77.4731
Indonesia, 28268, 241.996
Oman, 28016, 1431.06
Iceland, 3872, 1555.02
Germany, 24910, 1218.02
Guatemala, 5673, 1977.77
Spain, 24547, 1194.88
Afghanistan, 17544, 587.135
Iceland, 1155, 980.798
Uruguay, 4259, 189.584
Kosovo, 14994, 663.414
Iceland, 16821, 778.986
Belarus, 9593, 730.522
Argentina, 26428, 207.196
India, 24493, 1735.27
Bulgaria, 24092, 1245.59
South Africa, 30132, 477.271
Iceland, 23844, 948.064
Cuba, 25454, 819.13
Armenia, 16696, 991.73
San Marino, 18703, 324.044
Argentina, 5462, 857.27
Benin, 23173, 1842.95
Costa Rica, 11557, 1154.01
Benin, 1863, 1887.04
Iraq, 10456, 601.346
Afghanistan, 20928, 1467.87
Aruba, 28545, 1477.65
Cuba, 5322, 174.219
Canada, 10546, 714.125
Barbados, 23294, 1172.29
Afghanistan, 5247, 1664.27
Japan, 16065, 1182.31
Eswatini, 19247, 1344.58
South Africa, 23381, 372.022
Azerbaijan, 14412, 1308.45
Germany, 30299, 1967.14
Vietnam, 13778, 314.084
San Marino, 1665, 1360.01
Russian Federation, 4774, 1097.59
Costa Rica, 26459, 288.334
Slovakia, 12699, 614.95
Oman, 13200, 133.346
Bulgaria, 6329, 983.713
Argentina, 13796, 433.605
Myanmar, 13307, 1665.67
Germany, 30411, 1850.9
Austria, 20796, 1982.08
Angola, 28546, 732.102
Israel, 788, 1375.8
Eswatini, 11494, 1157.89
San Marino, 14028, 1334.5
Canada, 31612, 1003.09
Armenia, 28085, 1245.89
Aruba, 25451, 1942.43
Barbados, 17543, 1622.98
Serbia, 5721, 1520.22
Bahamas, 21396, 1754.7
Belarus, 19044, 839.597
Angola, 2284, 1681.04
India, 9392, 1885.64
Congo, 31181, 160.008
Denmark, 6983, 1087.69
Canada, 23282, 1827.95
Benin, 26932, 1245.77
Albania, 26523, 1845.01
Barbados, 8486, 953.044
Taiwan, 3430, 1224.45
Italy, 27134, 282.868
Barbados, 18260, 1615.57
San Marino, 19990, 1437.44
Moldova, 15497, 1964.65
Canada, 4381, 443.322
Austria, 1962, 1801.83
Dominica, 2527, 1364.74
Bulgaria, 4586, 1681.77
Vietnam, 21595, 837.836
Iraq, 14624, 1679.15
France, 9701, 680.722
Germany, 6784, 1223.42
South Africa, 28752, 213.391
Aruba, 25545, 1180.73
Indonesia, 8790, 1952.99
China, 2826, 1214.68
Nicaragua, 684, 453.464
Benin, 20808, 1177.99
Trinidad & Tobago, 12436, 1054.28
Barbados, 3755, 132.739
Argentina, 4033, 1095.03
Antigua & Deps, 1795, 1511.11
France, 7908, 796.781
Chile, 31680, 1542.81
Slovenia, 16207, 1219.66
Belarus, 27818, 934.824
Belarus, 6488, 690.622
Italy, 2820, 1328.97
Mongolia, 23699, 197.358
Liberia, 23271, 162.801
Dominica, 27641, 573.47
Iceland, 27879, 379.371
Bangladesh, 26001, 1699.5
Guinea-Bissau, 3686, 236.105
Austria, 12857, 1135.3
Kosovo, 22826, 1619.45
Trinidad & Tobago, 13728, 520.269
Taiwan, 15112, 1376.83
Burkina, 8087, 1274.86
Guatemala, 29887, 1032.12
India, 5943, 403.603
Indonesia, 15202, 525.006
Guatemala, 19859, 1182.06
France, 10719, 1209.94
Kosovo, 18678, 623.27
Ukraine, 6268, 679.083
Kosovo, 15060, 1132.26
Chile, 20075, 1356.79
Afghanistan, 16887, 1504.19
Bhutan, 26055, 386.962
Liberia, 26519, 907.556
Guatemala, 13448, 244.971
Belarus, 16726, 463.242
Yemen, 11614, 389.027
Taiwan, 15194, 1770.43
Spain, 373, 1864.99
Angola, 29950, 896.563
Kosovo, 26752, 1730.11
Bahrain, 8137, 1974.61
Antigua & Deps, 26286, 573.045
Israel, 17333, 1511.47
Guinea-Bissau, 16461, 501.078
Mongolia, 31977, 1669.8
Denmark, 6470, 1145.62
Brazil, 1642, 370.747
Belarus, 4800, 1288.28
Antigua & Deps, 642, 223.715
Russian Federation, 9089, 794.169
Congo, 15549, 1148.36
Japan, 30701, 760.099
Brazil, 27345, 1818.35
Moldova, 27825, 490.024
China, 2255, 140.938
Comoros, 17275, 1279.11
Burkina, 8814, 404.271
Brazil, 4946, 512.617
Bangladesh, 32332, 1238.18
Nicaragua, 15971, 1990.71
Kuwait, 378, 1660.87
Slovakia, 30055, 1801.16
Bahamas, 4277, 1573.91
Brazil, 5354, 1404.52
Uruguay, 524, 1303.59
Slovenia, 790, 1852.42
Bangladesh, 11505, 1031.45
Vietnam, 13531, 710.42
Azerbaijan, 8158, 1268.48
Spain, 14210, 775.768
Antigua & Deps, 18966, 216.185
China, 6153, 55.9133
Taiwan, 19763, 1025.01
Marshall Islands, 21480, 276.795
Austria, 32116, 266.835
Belarus, 14084, 906.22
Ethiopia, 10507, 1765.7
Armenia, 14588, 1231.44
Marshall Islands, 24034, 960.453
Cuba, 8218, 743.033
Comoros, 25226, 525.127
Germany, 31365, 531.99
Austria, 16973, 531.322
Tajikistan, 28305, 1185.16
Indonesia, 30116, 36.722
Serbia, 2359, 826.479
Barbados, 10109, 1619.7
Burkina, 7714, 1855.76
Tajikistan, 11532, 1429.24
Angola, 3792, 1993.81
Belarus, 18729, 899.357
Aruba, 30392, 1078.64
Bahamas, 5471, 1591.03
Argentina, 22645, 1903.92
Cuba, 14909, 631.104
Spain, 3177, 1600.69
Germany, 19852, 115.795
Guatemala, 27470, 1178.54
Gambia, 2154, 1780.76
Bangladesh, 4020, 630.376
Armenia, 24710, 1836.39
Denmark, 8031, 1689.05
Myanmar, 14063, 1028.23
Spain, 27132, 200.88
India, 5165, 1949.77
Slovenia, 23721, 1467.87
Myanmar, 7334, 1057.26
Russian Federation, 25156, 1228.04
Taiwan, 22905, 1431.91
Barbados, 22145, 1641.14
Argentina, 29009, 731.616
Djibouti, 17964, 1349.68
Algeria, 18919, 1934.05
Tajikistan, 24879, 196.872
Bhutan, 5669, 417.814
Spain, 21292, 1709.09
Ukraine, 24104, 1989.19
Argentina, 15818, 138.448
Liberia, 26007, 999.139
Guinea-Bissau, 23567, 977.64
Belarus, 18952, 1430.7
Australia, 30802, 866.197
Yemen, 5734, 1992.89
South Africa, 26289, 1679.58
Argentina, 10651, 32.2279
Brazil, 13326, 337.345
Brazil, 32233, 1193.97
Burkina, 15868, 1144.11
Bahrain, 27566, 1250.02
France, 552, 727.789
Gambia, 15769, 1257.07
Vietnam, 13343, 107.596
China, 9580, 1106.63
Kuwait, 7814, 1364.81
Tajikistan, 10209, 1761.87
Aruba, 4369, 1291.93
Colombia, 15183, 958.813
Dominica, 12010, 1504.67
Angola, 26660, 80.874
Cuba, 26949, 1129.9
Colombia, 2890, 306.554
Israel, 24652, 704.772
Kosovo, 14863, 1487.42
Germany, 22702, 696.027
Canada, 1076, 427.228
Serbia, 32375, 1453.84
Slovenia, 15392, 130.978
Mongolia, 24054, 1202.17
Taiwan, 22134, 861.521
Gambia, 25058, 1808.88
Nepal, 10614, 968.531
Barbados, 20986, 165.959
Ukraine, 10743, 1624.74
Guinea-Bissau, 20432, 613.978
Spain, 1755, 499.316
Albania, 14216, 1373.49
Bhutan, 1351, 1131.11
Nepal, 10410, 1059.63
Liberia, 3855, 370.14
Iraq, 24411, 1011.83
Madagascar, 21003, 713.882
Barbados, 155, 1325.76
Angola, 27222, 1551.01
Azerbaijan, 7254, 904.398
Azerbaijan, 10920, 1748.87
Indonesia, 32365, 1848.9
Albania, 32067, 1406.1
Russian Federation, 1024, 1274.38
Azerbaijan, 23858, 294.225
Comoros, 7330, 46.4998
Guinea-Bissau, 23238, 1060.84
Algeria, 30527, 88.5263
Barbados, 20374, 1074.93
Gambia, 10454, 48.5647
Cuba, 9587, 1610.34
Brazil, 28505, 1158.38
Colombia, 12550, 1993.74
Bahrain, 7508, 308.74
Denmark, 27669, 548.813
Djibouti, 19239, 338.316
Oman, 9381, 847.249
Yemen, 12534, 576.446
Oman, 19826, 796.659
Georgia, 6299, 1750.33
Japan, 20851, 1299.58
Marshall Islands, 14657, 1051.98
Yemen, 28512, 1914.06
Congo, 5747, 1533.82
Aruba, 890, 141.424
Ethiopia, 15040, 1374.83
Denmark, 5384, 1797.22
Canada, 27198, 999.322
Colombia, 19001, 547.598
Denmark, 17312, 128.731
Belarus, 24696, 337.709
Colombia, 18064, 616.164
Bangladesh, 16464, 1520.04
Costa Rica, 27788, 523.062
Bulgaria, 2927, 1499.57
Yemen, 32129, 892.008
Serbia, 26733, 270.479
Iceland, 7114, 1043.96
Denmark, 9060, 1314.7
Gambia, 15211, 1374.22
Spain, 19318, 1509.47
Uruguay, 26262, 614.464
Italy, 5335, 42.6737
Bahrain, 26083, 1941.39
Tajikistan, 17399, 744.552
Barbados, 11454, 1038.49
Indonesia, 4571, 123.811
Indonesia, 23287, 1594.92
Germany, 8909, 1226.7
San Marino, 19070, 446.115
Burkina, 8163, 311.959
Nepal, 3242, 908.71
Angola, 6419, 1795.7
Myanmar, 31901, 316.028
Iraq, 22732, 1347.07
Trinidad & Tobago, 13484, 1357.52
Germany, 4941, 1334.38
Australia, 21192, 1882.91
Algeria, 11051, 1712.37
Argentina, 7262, 1710.43
Bahamas, 29138, 863.282
Georgia, 19502, 574.017
Ethiopia, 9689, 827.268
Israel, 13573, 632.076
Eswatini, 19070, 1224.15
Costa Rica, 31324, 55.1845
Nicaragua, 6843, 160.615
Bahrain, 31820, 1697.19
Ukraine, 8088, 1263.99
Austria, 18010, 798.178
Uruguay, 9429, 1704.9
Myanmar, 26879, 110.45
Costa Rica, 14337, 439.617
Kuwait, 13317, 670.519
Oman, 23953, 266.592
Ukraine, 23557, 1068.07
Djibouti, 1182, 803.158
Bhutan, 16302, 270.782
Trinidad & Tobago, 19787, 853.383
Bulgaria, 20895, 1292.53
Burkina, 16135, 347.608
Bahamas, 12788, 758.52
Serbia, 25377, 1892.75
Vietnam, 20191, 1587.75
Iraq, 11632, 535.634
Benin, 1502, 832.916
Taiwan, 32761, 1433.07
Nepal, 18282, 1845.01
Nicaragua, 14294, 87.9189
Slovakia, 15675, 509.762
Japan, 24786, 892.312
Myanmar, 30577, 577.539
Djibouti, 14957, 1835.48
Spain, 16190, 439.921
Afghanistan, 29775, 1814.22
China, 28140, 164.441
Indonesia, 16714, 732.405
Oman, 7508, 438.888
Argentina, 26496, 47.2893
Afghanistan, 17177, 80.5097
Kuwait, 6476, 1723.55
Myanmar, 23113, 1891.53
Moldova, 30194, 668.455
Vanuatu, 14132, 1184.37
Angola, 25167, 1732.42
Ukraine, 3994, 1780.7
Israel, 18682, 353.742
Kuwait, 13688, 1350.11
Russian Federation, 3732, 384.898
Chile, 3356, 914.479
Iraq, 29245, 319.368
Gambia, 30549, 1535.52
Cuba, 31594, 1594.86
Yemen, 20173, 170.271
Guinea-Bissau, 19843, 516.686
Indonesia, 17394, 582.155
Argentina, 3872, 974.3
Congo, 25849, 1360.31
Austria, 21949, 391.457
Comoros, 2021, 1819.87
France, 2095, 797.692
Vanuatu, 10897, 467.371
Bahamas, 14675, 673.799
Belarus, 16688, 1811.43
Slovakia, 27043, 1710.67
Kosovo, 26055, 1795.64
Austria, 14771, 1657.9
Bhutan, 31615, 229.181
Eswatini, 12490, 973.389
Denmark, 12013, 983.774
India, 8726, 397.348
Denmark, 22688, 1201.25
Brazil, 16416, 159.947
Iraq, 14735, 1246.99
Kosovo, 24979, 187.094
Argentina, 24899, 1336.5
Taiwan, 11129, 361.577
Barbados, 23502, 844.638
Congo, 5226, 925.472
Costa Rica, 6642, 437.431
Yemen, 20847, 1747.6
Belarus, 28671, 219.1
Aruba, 2185, 1638.58
Russian Federation, 6226, 261.308
Azerbaijan, 28174, 1450.38
Slovakia, 27780, 634.02
Albania, 2402, 1671.56
Ukraine, 5275, 1465.38
Denmark, 4797, 658.677
Australia, 19945, 966.83
Slovakia, 32497, 1976.38
Vietnam, 13141, 1909.51
Kosovo, 12144, 956.08
Brazil, 12097, 303.578
Dominica, 11272, 962.943
Taiwan, 852, 481.218
Indonesia, 6411, 787.61
Guinea-Bissau, 11458, 1051.25
Serbia, 6108, 272.24
Ethiopia, 27637, 1655.77
Vietnam, 14616, 1942.67
Canada, 27807, 315.42
Belarus, 28372, 1008.19
Armenia, 1946, 1076.88
Eswatini, 21164, 1116.35
Slovakia, 27173, 78.8699
Indonesia, 26256, 1807.36
Israel, 9826, 1100.68
Azerbaijan, 2198, 318.518
Slovakia, 24345, 48.3218
Slovenia, 28984, 1172.89
Argentina, 29997, 768.541
Afghanistan, 4297, 1241.03
Yemen, 26448, 1715.35
Bulgaria, 19463, 1522.28
Colombia, 1231, 1191.11
